"GEO_ID","NAME","NAICS","NAICS_LABEL","EAGE","EAGE_LABEL","YEAR","FIRM","ESTAB","EMP","DENOM","ESTABS_ENTRY","ESTABS_ENTRY_RATE","ESTABS_EXIT","ESTABS_EXIT_RATE","JOB_CREATION","JOB_CREATION_BIRTHS","JOB_CREATION_CONTINUERS","JOB_CREATION_RATE_BIRTHS","JOB_CREATION_RATE","JOB_DESTRUCTION","JOB_DESTRUCTION_DEATHS","JOB_DESTRUCTION_CONTINUERS","JOB_DESTRUCTION_RATE_DEATHS","JOB_DESTRUCTION_RATE","NET_JOB_CREATION","NET_JOB_CREATION_RATE","REALLOCATION_RATE","FIRMDEATH_FIRMS","FIRMDEATH_ESTABS","FIRMDEATH_EMP"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","1997","77192","90455","7580775","7665378","500","0.540","4639","5.014","473244","6780","466464","0.088","6.174","639726","176544","463182","2.303","8.346","-166482","-2.172","12.348","3171","3204","49762"
"0100000US","United States","31-33","Manufacturing","001","Total","1998","294325","340671","16711134","16595666","27760","8.163","26525","7.800","1848292","499585","1348707","3.010","11.137","1616558","517498","1099060","3.118","9.741","231734","1.396","19.482","19268","19472","215320"
"0100000US","United States","31-33","Manufacturing","010","0 years","1998","22774","23948","458999","229500","23948","200.000","0","0.000","458999","458999","0","200.000","200.000","0","0","0","0.000","0.000","458999","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","1998","19243","20090","463813","448542","0","0.000","4359","19.574","105879","0","105879","0.000","23.605","75846","35843","40003","7.991","16.909","30033","6.696","33.819","3351","3362","24532"
"0100000US","United States","31-33","Manufacturing","030","2 years","1998","16687","17388","398192","401976","413","2.214","2948","15.802","65687","3378","62309","0.840","16.341","72939","31521","41418","7.842","18.145","-7252","-1.804","32.682","2299","2302","20482"
"0100000US","United States","31-33","Manufacturing","040","3 years","1998","15602","16286","450756","449710","358","2.074","2304","13.350","67342","2381","64961","0.529","14.975","65387","27392","37995","6.091","14.540","1955","0.435","29.080","1780","1786","16181"
"0100000US","United States","31-33","Manufacturing","050","4 years","1998","14290","14906","452751","456555","310","1.980","1810","11.561","54752","2132","52620","0.467","11.992","62163","22734","39429","4.979","13.616","-7411","-1.623","23.985","1358","1359","13985"
"0100000US","United States","31-33","Manufacturing","060","5 years","1998","12596","13117","394782","402105","256","1.872","1370","10.019","46199","2297","43902","0.571","11.489","61100","26127","34973","6.498","15.195","-14901","-3.706","22.979","1030","1031","10225"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","1998","54594","59303","2264906","2275671","1024","1.673","4863","7.943","233763","9488","224275","0.417","10.272","254637","85675","168962","3.765","11.190","-20874","-0.917","20.545","3467","3490","39728"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","1998","43257","47181","2223636","2234598","595","1.231","2884","5.968","200511","5511","195000","0.247","8.973","222715","62403","160312","2.793","9.967","-22204","-0.994","17.946","2005","2009","23795"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","1998","31631","34071","1768555","1775922","324","0.931","1772","5.093","146201","3912","142289","0.220","8.232","160993","42337","118656","2.384","9.065","-14792","-0.833","16.465","1247","1250","17587"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","1998","6327","6679","369790","368907","64","0.938","354","5.188","30249","651","29598","0.176","8.200","28477","8692","19785","2.356","7.719","1772","0.480","15.439","247","247","3854"
"0100000US","United States","31-33","Manufacturing","110","26+ years","1998","0","0","0","0","0","null","0","null","0","0","0","null","null","0","0","0","null","null","0","null","null","0","0","0"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","1998","74839","87702","7464954","7552182","468","0.523","3861","4.319","440245","10836","429409","0.143","5.829","612193","174774","437419","2.314","8.106","-171948","-2.277","11.659","2603","2636","44951"
"0100000US","United States","31-33","Manufacturing","001","Total","1999","290178","337124","16460120","16587341","24731","7.300","28067","8.284","1636512","443637","1192875","2.675","9.866","1888303","588409","1299894","3.547","11.384","-251791","-1.518","19.732","20379","20584","248171"
"0100000US","United States","31-33","Manufacturing","010","0 years","1999","19598","20766","407680","203840","20766","200.000","0","0.000","407680","407680","0","200.000","200.000","0","0","0","0.000","0.000","407680","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","1999","18444","19506","465303","462302","0","0.000","4500","20.684","96492","0","96492","0.000","20.872","89595","43472","46123","9.403","19.380","6897","1.492","38.760","3479","3482","27465"
"0100000US","United States","31-33","Manufacturing","030","2 years","1999","16714","17516","433991","448804","507","2.698","3053","16.249","68206","4884","63322","1.088","15.197","98054","41476","56578","9.241","21.848","-29848","-6.651","30.395","2326","2330","24020"
"0100000US","United States","31-33","Manufacturing","040","3 years","1999","14864","15506","384143","390440","415","2.522","2310","14.040","54814","2441","52373","0.625","14.039","67438","30445","36993","7.798","17.272","-12624","-3.233","28.078","1754","1760","17050"
"0100000US","United States","31-33","Manufacturing","050","4 years","1999","14095","14704","431983","441954","325","2.098","1899","12.259","50874","1793","49081","0.406","11.511","70807","26753","44054","6.053","16.021","-19933","-4.510","23.022","1420","1426","13500"
"0100000US","United States","31-33","Manufacturing","060","5 years","1999","13032","13633","437457","446099","318","2.229","1580","11.077","46536","1744","44792","0.391","10.432","64139","21166","42973","4.745","14.378","-17603","-3.946","20.864","1181","1181","12416"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","1999","52634","56667","2049107","2086385","979","1.669","4994","8.511","189495","6631","182864","0.318","9.082","263902","84397","179505","4.045","12.649","-74407","-3.566","18.165","3620","3636","42470"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","1999","44640","49104","2341901","2393334","596","1.182","3201","6.350","177973","4987","172986","0.208","7.436","279562","85751","193811","3.583","11.681","-101589","-4.245","14.872","2239","2246","34236"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","1999","30663","33166","1682241","1720645","280","0.824","1877","5.526","120403","4052","116351","0.235","6.998","196967","57356","139611","3.333","11.447","-76564","-4.450","13.995","1330","1338","21380"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","1999","11833","12516","668519","684143","118","0.921","705","5.504","45238","1241","43997","0.181","6.612","76273","20488","55785","2.995","11.149","-31035","-4.536","13.225","492","492","6844"
"0100000US","United States","31-33","Manufacturing","110","26+ years","1999","0","0","0","0","0","null","0","null","0","0","0","null","null","0","0","0","null","null","0","null","null","0","0","0"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","1999","71638","84040","7157795","7309398","427","0.498","3948","4.601","379067","8184","370883","0.112","5.186","681644","177105","504539","2.423","9.326","-302577","-4.140","10.372","2668","2693","48790"
"0100000US","United States","31-33","Manufacturing","001","Total","2000","285603","332845","16373179","16410900","24169","7.222","27782","8.302","1779222","484897","1294325","2.955","10.842","1855431","644330","1211101","3.926","11.306","-76209","-0.464","21.683","19960","20186","225301"
"0100000US","United States","31-33","Manufacturing","010","0 years","2000","19008","20305","441954","220977","20305","200.000","0","0.000","441954","441954","0","200.000","200.000","0","0","0","0.000","0.000","441954","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2000","15737","16777","414403","410765","0","0.000","3893","20.792","85644","0","85644","0.000","20.850","77600","36161","41439","8.803","18.892","8044","1.958","37.783","2941","2942","18862"
"0100000US","United States","31-33","Manufacturing","030","2 years","2000","16137","17094","461866","467246","478","2.612","2889","15.787","74873","4438","70435","0.950","16.024","85786","42405","43381","9.076","18.360","-10913","-2.336","32.049","2214","2214","21226"
"0100000US","United States","31-33","Manufacturing","040","3 years","2000","14921","15632","431198","433055","446","2.694","2288","13.822","64385","3028","61357","0.699","14.868","67804","34622","33182","7.995","15.657","-3419","-0.790","29.735","1726","1733","17092"
"0100000US","United States","31-33","Manufacturing","050","4 years","2000","13412","14019","369044","376513","322","2.185","1755","11.910","49490","2578","46912","0.685","13.144","64184","25544","38640","6.784","17.047","-14694","-3.903","26.289","1316","1318","13235"
"0100000US","United States","31-33","Manufacturing","060","5 years","2000","12760","13318","411083","419555","268","1.915","1622","11.590","48540","1855","46685","0.442","11.569","66332","31649","34683","7.543","15.810","-17792","-4.241","23.139","1170","1176","12822"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2000","51053","54921","1958603","1988979","951","1.670","5019","8.812","198137","8046","190091","0.405","9.962","259659","97633","162026","4.909","13.055","-61522","-3.093","19.923","3599","3616","38128"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2000","45341","49903","2378020","2418944","557","1.085","3466","6.749","196615","8656","187959","0.358","8.128","277169","84374","192795","3.488","11.458","-80554","-3.330","16.256","2449","2463","31890"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2000","30523","33156","1700668","1718798","310","0.912","1971","5.799","136755","4327","132428","0.252","7.956","173411","57905","115506","3.369","10.089","-36656","-2.133","15.913","1380","1390","19265"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2000","16230","17344","927670","941887","133","0.748","997","5.609","67196","3211","63985","0.341","7.134","95019","27788","67231","2.950","10.088","-27823","-2.954","14.268","705","705","8654"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2000","0","0","0","0","0","null","0","null","0","0","0","null","null","0","0","0","null","null","0","null","null","0","0","0"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2000","68468","80376","6878670","7014184","399","0.486","3882","4.727","418075","6804","411271","0.097","5.960","688457","206249","482208","2.940","9.815","-270382","-3.855","11.921","2604","2629","44127"
"0100000US","United States","31-33","Manufacturing","001","Total","2001","284859","332190","15901839","16163758","24042","7.197","27784","8.317","1505749","428969","1076780","2.654","9.316","2026219","596657","1429562","3.691","12.536","-520470","-3.220","18.631","19907","20145","247074"
"0100000US","United States","31-33","Manufacturing","010","0 years","2001","18477","19813","389104","194552","19813","200.000","0","0.000","389104","389104","0","200.000","200.000","0","0","0","0.000","0.000","389104","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2001","15739","16940","441397","446673","0","0.000","3916","20.722","79197","0","79197","0.000","17.730","89224","38100","51124","8.530","19.975","-10027","-2.245","35.461","2985","2987","23454"
"0100000US","United States","31-33","Manufacturing","030","2 years","2001","14059","15052","401004","409417","432","2.692","2422","15.093","56999","5098","51901","1.245","13.922","73312","29776","43536","7.273","17.906","-16313","-3.984","27.844","1854","1863","19198"
"0100000US","United States","31-33","Manufacturing","040","3 years","2001","14619","15482","449083","457819","439","2.682","2208","13.491","59630","2805","56825","0.613","13.025","76820","27962","48858","6.108","16.780","-17190","-3.755","26.050","1641","1643","16177"
"0100000US","United States","31-33","Manufacturing","050","4 years","2001","13704","14374","410842","422176","392","2.598","1822","12.075","47114","2340","44774","0.554","11.160","70395","28977","41418","6.864","16.674","-23281","-5.515","22.320","1371","1374","16983"
"0100000US","United States","31-33","Manufacturing","060","5 years","2001","12425","12984","341737","357310","323","2.375","1559","11.462","36674","2335","34339","0.653","10.264","67553","26530","41023","7.425","18.906","-30879","-8.642","20.528","1161","1162","13026"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2001","50661","54321","1870590","1926210","1128","2.001","5226","9.271","170428","6888","163540","0.358","8.848","280707","86136","194571","4.472","14.573","-110279","-5.725","17.696","3778","3805","47139"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2001","44038","48380","2197082","2256956","595","1.195","3421","6.870","155475","5888","149587","0.261","6.889","274290","76552","197738","3.392","12.153","-118815","-5.264","13.777","2370","2383","28996"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2001","32538","35356","1747347","1794688","341","0.941","2081","5.744","128791","3905","124886","0.218","7.176","224581","62042","162539","3.457","12.514","-95790","-5.337","14.352","1456","1463","24076"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2001","20778","22371","1192378","1227731","164","0.716","1232","5.379","70544","1158","69386","0.094","5.746","140732","36150","104582","2.944","11.463","-70188","-5.717","11.492","860","861","12600"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2001","0","0","0","0","0","null","0","null","0","0","0","null","null","0","0","0","null","null","0","null","null","0","0","0"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2001","65825","77117","6461275","6670229","415","0.526","3897","4.942","313410","9448","303962","0.142","4.699","728780","184432","544348","2.765","10.926","-415370","-6.227","9.397","2571","2604","45425"
"0100000US","United States","31-33","Manufacturing","001","Total","2002","282948","329782","14523927","15326903","24236","7.252","33051","9.890","1292172","443354","848818","2.893","8.431","2898406","850353","2048053","5.548","18.911","-1606234","-10.480","16.861","22917","23349","394507"
"0100000US","United States","31-33","Manufacturing","010","0 years","2002","18506","19593","396764","198382","19593","200.000","0","0.000","396764","396764","0","200.000","200.000","0","0","0","0.000","0.000","396764","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2002","14495","15608","343827","370686","0","0.000","4266","24.046","59622","0","59622","0.000","16.084","112900","46719","66181","12.603","30.457","-53278","-14.373","32.168","3091","3094","21105"
"0100000US","United States","31-33","Manufacturing","030","2 years","2002","13596","14647","386430","417563","446","2.821","2775","17.551","55577","4343","51234","1.040","13.310","118225","46795","71430","11.207","28.313","-62648","-15.003","26.620","2035","2052","24436"
"0100000US","United States","31-33","Manufacturing","040","3 years","2002","12447","13307","340999","371541","404","2.848","2163","15.247","35588","2213","33375","0.596","9.578","97357","37513","59844","10.097","26.204","-61769","-16.625","19.157","1579","1584","17614"
"0100000US","United States","31-33","Manufacturing","050","4 years","2002","13150","13917","381854","416101","394","2.680","1964","13.359","36511","4258","32253","1.023","8.775","105073","34018","71055","8.175","25.252","-68562","-16.477","17.549","1444","1452","18328"
"0100000US","United States","31-33","Manufacturing","060","5 years","2002","12695","13264","368150","393796","348","2.477","1918","13.652","37749","3194","34555","0.811","9.586","89373","38093","51280","9.673","22.695","-51624","-13.109","19.172","1376","1385","19961"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2002","50638","54238","1684546","1806413","1188","2.095","6147","10.838","137082","11808","125274","0.654","7.589","380380","121838","258542","6.745","21.057","-243298","-13.469","15.177","4363","4395","63828"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2002","42712","46718","1828909","1947413","650","1.343","4024","8.313","122600","6368","116232","0.327","6.296","357828","114014","243814","5.855","18.375","-235228","-12.079","12.591","2744","2762","46086"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2002","33498","36377","1660420","1793439","434","1.155","2808","7.475","91760","4294","87466","0.239","5.116","358391","101646","256745","5.668","19.983","-266631","-14.867","10.233","1886","1902","47132"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2002","26254","28386","1395968","1484274","292","0.997","2067","7.061","76893","2336","74557","0.157","5.181","254016","64009","190007","4.312","17.114","-177123","-11.933","10.361","1385","1393","31597"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2002","0","0","0","0","0","null","0","null","0","0","0","null","null","0","0","0","null","null","0","null","null","0","0","0"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2002","63149","73727","5736060","6127297","487","0.641","4919","6.477","240915","7776","233139","0.127","3.932","1025565","245708","779857","4.010","16.738","-784650","-12.806","7.864","3267","3330","104420"
"0100000US","United States","31-33","Manufacturing","001","Total","2003","276616","322342","14048766","14284639","22060","6.771","28976","8.894","1359205","333946","1025259","2.338","9.515","1834652","578324","1256328","4.049","12.844","-475447","-3.328","19.030","20605","20859","223187"
"0100000US","United States","31-33","Manufacturing","010","0 years","2003","16612","17537","277940","138970","17537","200.000","0","0.000","277940","277940","0","200.000","200.000","0","0","0","0.000","0.000","277940","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2003","14740","15701","372677","384937","0","0.000","3800","21.590","61128","0","61128","0.000","15.880","85733","48484","37249","12.595","22.272","-24605","-6.392","31.760","2921","2921","31215"
"0100000US","United States","31-33","Manufacturing","030","2 years","2003","12553","13506","314059","326529","415","2.856","2466","16.970","48226","2199","46027","0.673","14.769","72978","32597","40381","9.983","22.350","-24752","-7.580","29.539","1822","1832","14329"
"0100000US","United States","31-33","Manufacturing","040","3 years","2003","11974","12906","348307","366473","367","2.670","2048","14.898","42401","2080","40321","0.568","11.570","78903","29718","49185","8.109","21.530","-36502","-9.960","23.140","1506","1514","16355"
"0100000US","United States","31-33","Manufacturing","050","4 years","2003","11245","12005","322761","331764","313","2.472","1630","12.872","39897","2195","37702","0.662","12.026","58217","26086","32131","7.863","17.548","-18320","-5.522","24.051","1204","1206","11653"
"0100000US","United States","31-33","Manufacturing","060","5 years","2003","11931","12636","358456","370507","297","2.237","1579","11.893","37749","2013","35736","0.543","10.188","61663","24907","36756","6.722","16.643","-23914","-6.454","20.377","1191","1195","10784"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2003","49965","53585","1594737","1637623","1152","2.064","5585","10.009","163948","12207","151741","0.745","10.011","251177","85617","165560","5.228","15.338","-87229","-5.327","20.023","4033","4058","41126"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2003","41147","44715","1742051","1784104","679","1.473","3421","7.423","140270","7567","132703","0.424","7.862","224553","66772","157781","3.743","12.586","-84283","-4.724","15.724","2343","2363","23435"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2003","34119","37104","1653661","1699719","456","1.196","2486","6.522","121213","6855","114358","0.403","7.131","214270","61115","153155","3.596","12.606","-93057","-5.475","14.263","1697","1707","22161"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2003","25224","27200","1324717","1352332","286","1.025","1672","5.994","95892","3313","92579","0.245","7.091","150154","38647","111507","2.858","11.103","-54262","-4.012","14.182","1149","1155","11380"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2003","4965","5248","274876","285896","55","1.022","324","6.020","20343","455","19888","0.159","7.116","43293","11032","32261","3.859","15.143","-22950","-8.027","14.231","221","222","2482"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2003","60199","70199","5464524","5605787","503","0.699","3965","5.512","308751","17122","291629","0.305","5.508","594064","153349","440715","2.736","10.597","-285313","-5.090","11.015","2660","2686","38267"
"0100000US","United States","31-33","Manufacturing","001","Total","2004","273530","318476","13722079","13872301","22185","6.917","26717","8.330","1318847","333492","985355","2.404","9.507","1618175","504440","1113735","3.636","11.665","-299328","-2.158","19.014","19159","19370","206116"
"0100000US","United States","31-33","Manufacturing","010","0 years","2004","16964","17909","285166","142583","17909","200.000","0","0.000","285166","285166","0","200.000","200.000","0","0","0","0.000","0.000","285166","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2004","13566","14376","271996","276356","0","0.000","3457","21.466","57354","0","57354","0.000","20.754","65590","38421","27169","13.903","23.734","-8236","-2.980","41.507","2651","2651","25175"
"0100000US","United States","31-33","Manufacturing","030","2 years","2004","13016","13860","351669","362436","379","2.557","2299","15.513","49249","2550","46699","0.704","13.588","70635","33397","37238","9.215","19.489","-21386","-5.901","27.177","1731","1738","20963"
"0100000US","United States","31-33","Manufacturing","040","3 years","2004","11221","12083","301260","307199","351","2.741","1794","14.011","37662","2329","35333","0.758","12.260","49590","24166","25424","7.867","16.143","-11928","-3.883","24.520","1283","1286","11919"
"0100000US","United States","31-33","Manufacturing","050","4 years","2004","10901","11749","332455","339848","347","2.810","1547","12.527","36158","1890","34268","0.556","10.639","50772","18423","32349","5.421","14.940","-14614","-4.300","21.279","1160","1163","10790"
"0100000US","United States","31-33","Manufacturing","060","5 years","2004","10249","10948","310253","316476","253","2.200","1355","11.784","32069","2242","29827","0.708","10.133","44603","17126","27477","5.411","14.094","-12534","-3.960","20.266","1003","1006","8964"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2004","49242","53056","1602936","1630789","1056","1.916","5151","9.348","159011","8575","150436","0.526","9.751","214489","76512","137977","4.692","13.152","-55478","-3.402","19.501","3797","3819","34039"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2004","39639","42659","1548672","1583296","629","1.433","3072","7.001","121242","5963","115279","0.377","7.658","190988","55615","135373","3.513","12.063","-69746","-4.405","15.315","2175","2178","22939"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2004","35152","38506","1752357","1780025","480","1.216","2414","6.116","137609","7310","130299","0.411","7.731","191851","51002","140849","2.865","10.778","-54242","-3.047","15.461","1670","1675","16736"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2004","24486","26428","1268841","1298943","233","0.860","1538","5.679","84412","4087","80325","0.315","6.499","145344","42518","102826","3.273","11.189","-60932","-4.691","12.997","1057","1061","10625"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2004","9335","9858","504427","511028","85","0.842","569","5.634","36919","1079","35840","0.211","7.224","49947","16178","33769","3.166","9.774","-13028","-2.549","14.449","401","402","5141"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2004","57577","67044","5192047","5323325","463","0.675","3521","5.135","282126","12301","269825","0.231","5.300","544168","131082","413086","2.462","10.222","-262042","-4.923","10.600","2355","2391","38825"
"0100000US","United States","31-33","Manufacturing","001","Total","2005","269305","313809","13650122","13666107","22137","7.014","25782","8.168","1393899","315434","1078465","2.308","10.200","1424669","437887","986782","3.204","10.425","-30770","-0.225","20.399","18797","18978","196552"
"0100000US","United States","31-33","Manufacturing","010","0 years","2005","16543","17533","257399","128700","17533","200.000","0","0.000","257399","257399","0","200.000","200.000","0","0","0","0.000","0.000","257399","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2005","13598","14296","265750","270796","0","0.000","3472","21.657","56295","0","56295","0.000","20.789","66335","39349","26986","14.531","24.496","-10040","-3.708","41.577","2615","2615","26649"
"0100000US","United States","31-33","Manufacturing","030","2 years","2005","11768","12458","263421","268592","390","2.918","2209","16.525","44725","2644","42081","0.984","16.652","55276","30921","24355","11.512","20.580","-10551","-3.928","33.303","1719","1719","19325"
"0100000US","United States","31-33","Manufacturing","040","3 years","2005","11749","12481","346024","348222","350","2.661","1692","12.865","48537","2541","45996","0.730","13.939","52575","24265","28310","6.968","15.098","-4038","-1.160","27.877","1252","1272","12666"
"0100000US","United States","31-33","Manufacturing","050","4 years","2005","10166","10972","298691","302483","335","2.918","1348","11.744","37152","2149","35003","0.710","12.282","44794","14831","29963","4.903","14.809","-7642","-2.526","24.565","994","996","7970"
"0100000US","United States","31-33","Manufacturing","060","5 years","2005","9917","10700","322508","326486","301","2.696","1229","11.009","35953","2085","33868","0.639","11.012","43783","15656","28127","4.795","13.410","-7830","-2.398","22.024","888","892","7355"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2005","46858","50764","1553319","1564470","1136","2.160","4798","9.123","170911","10696","160215","0.684","10.925","192333","66329","126004","4.240","12.294","-21422","-1.369","21.849","3500","3515","33038"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2005","38200","41007","1497684","1509067","688","1.631","3015","7.150","133771","7402","126369","0.491","8.864","156005","46534","109471","3.084","10.338","-22234","-1.473","17.729","2230","2238","21091"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2005","35692","39132","1793681","1812676","498","1.240","2569","6.396","145149","9596","135553","0.529","8.007","182407","51690","130717","2.852","10.063","-37258","-2.055","16.015","1810","1817","19075"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2005","24500","26511","1302006","1311035","300","1.107","1475","5.443","98055","4595","93460","0.350","7.479","115807","26858","88949","2.049","8.833","-17752","-1.354","14.958","1061","1062","11987"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2005","12958","13803","703746","709578","126","0.892","779","5.513","51104","2772","48332","0.391","7.202","63238","17131","46107","2.414","8.912","-12134","-1.710","14.404","565","566","5804"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2005","55053","64152","5045893","5114004","480","0.733","3196","4.879","315474","13555","301919","0.265","6.169","451969","104323","347646","2.040","8.838","-136495","-2.669","12.338","2269","2286","31592"
"0100000US","United States","31-33","Manufacturing","001","Total","2006","268640","313572","13611611","13605115","25088","7.988","26083","8.305","1384237","347614","1036623","2.555","10.174","1369870","430065","939805","3.161","10.069","14367","0.106","20.138","19809","19971","194870"
"0100000US","United States","31-33","Manufacturing","010","0 years","2006","19095","20468","302129","151065","20468","200.000","0","0.000","302129","302129","0","200.000","200.000","0","0","0","0.000","0.000","302129","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2006","13809","14605","261613","258788","0","0.000","3263","20.097","61038","0","61038","0.000","23.586","55285","33094","22191","12.788","21.363","5753","2.223","42.726","2586","2587","22255"
"0100000US","United States","31-33","Manufacturing","030","2 years","2006","12194","12830","269017","269365","434","3.176","2104","15.397","44434","2662","41772","0.988","16.496","45297","21952","23345","8.150","16.816","-863","-0.320","32.992","1697","1698","14351"
"0100000US","United States","31-33","Manufacturing","040","3 years","2006","10674","11301","260315","261525","305","2.548","1643","13.726","37808","1794","36014","0.686","14.457","40536","18263","22273","6.983","15.500","-2728","-1.043","28.913","1305","1310","12098"
"0100000US","United States","31-33","Manufacturing","050","4 years","2006","10680","11360","336638","341238","289","2.422","1434","12.018","38644","3250","35394","0.952","11.325","47986","20843","27143","6.108","14.062","-9342","-2.738","22.649","1116","1120","10889"
"0100000US","United States","31-33","Manufacturing","060","5 years","2006","9286","10009","293943","295043","297","2.832","1253","11.948","36335","1786","34549","0.605","12.315","38676","15874","22802","5.380","13.109","-2341","-0.793","24.630","957","963","9691"
"0100000US","United States","31-33","Manufacturing","070","6-10 years","2006","44303","48397","1540282","1557346","1149","2.289","4734","9.432","157748","9856","147892","0.633","10.129","191897","72495","119402","4.655","12.322","-34149","-2.193","20.259","3576","3580","32793"
"0100000US","United States","31-33","Manufacturing","080","11-15 years","2006","37344","40028","1471463","1478818","678","1.643","3176","7.694","127953","6224","121729","0.421","8.652","142482","41889","100593","2.833","9.635","-14529","-0.982","17.305","2413","2419","22689"
"0100000US","United States","31-33","Manufacturing","090","16-20 years","2006","34289","37625","1723802","1742123","534","1.383","2501","6.478","134714","5430","129284","0.312","7.733","171383","47377","124006","2.719","9.838","-36669","-2.105","15.465","1842","1852","18665"
"0100000US","United States","31-33","Manufacturing","100","21-25 years","2006","25770","27916","1343241","1358277","321","1.123","1672","5.848","93526","3803","89723","0.280","6.886","123176","32342","90834","2.381","9.069","-29650","-2.183","13.771","1270","1272","13719"
"0100000US","United States","31-33","Manufacturing","110","26+ years","2006","16539","17801","941338","950702","198","1.086","1057","5.798","65006","1871","63135","0.197","6.838","83717","23916","59801","2.516","8.806","-18711","-1.968","13.675","795","799","8313"
"0100000US","United States","31-33","Manufacturing","150","Left Censored","2006","52506","61232","4867830","4940829","415","0.662","3246","5.181","284142","8809","275333","0.178","5.751","429441","102020","327421","2.065","8.692","-145299","-2.941","11.502","2351","2371","29407"
"0100000US","United States","31-33","Manufacturing","001","Total","2007","269146","313934","13337202","13482376","21767","6.902","24650","7.816","1247790","291604","956186","2.163","9.255","1542179","467217","1074962","3.465","11.438","-294389","-2.184","18.510","17569","17765","195361"
"0100000US","United States","31-33","Manufacturing","010","0 years","2007","16960","17707","247881","123941","17707","200.000","0","0.000","247881","247881","0","200.000","200.000","0","0","0","0.000","0.000","247881","200.000","0.000","0","0","0"
"0100000US","United States","31-33","Manufacturing","020","1 year","2007","15807","16988","287248","298394","0","0.000","3452","18.446","60541","0","60541","0.000","20.289","82796","45367","37429","15.204","27.747","-22255","-7.458","40.578","2607","2641","30242"
"0100000US","United States","31-33","Manufacturing","030","2 years","2007","12213","12934","256360","259150","299","2.173","1955","14.206","44663","2112","42551","0.815","17.234","50027","20877","29150","8.056","19.304","-5364","-2.070","34.469","1530","1532","13339"
"0100000US","United States","31-33","Manufacturing","040","3 years","2007","10923","11525","261200","265580","287","2.359","1566","12.874","35820","1555","34265","0.586","13.487","44827","20249","24578","7.624","16.879","-9007","-3.391","26.975","1238","1239","13998"
